ds,y,TEMP,DEWP,PRES,WSPM,RAIN,wd_sin,wd_cos,y_log
2014-10-01 21:00:00,78.0,11.0,10.1,1010.6,0.3,2.7,0.3826834323650898,0.9238795325112867,4.3694478524670215
2014-10-01 22:00:00,70.0,11.0,10.1,1010.2,1.1,1.0,1.0,6.123233995736766e-17,4.2626798770413155
2014-10-01 23:00:00,73.0,11.1,10.3,1009.7,0.8,0.1,0.3826834323650898,0.9238795325112867,4.30406509320417
2014-10-02 00:00:00,71.0,10.9,10.0,1009.2,0.1,0.0,0.3826834323650898,0.9238795325112867,4.276666119016055
2014-10-02 01:00:00,59.0,10.2,9.4,1008.8,0.9,0.0,-0.7071067811865477,0.7071067811865474,4.0943445622221
2014-10-02 02:00:00,61.0,9.5,9.0,1008.6,1.0,0.0,-1.0,-1.8369701987210297e-16,4.127134385045092
2014-10-02 03:00:00,56.0,9.0,8.5,1008.3,0.7,0.0,-1.0,-1.8369701987210297e-16,4.04305126783455
2014-10-02 04:00:00,51.0,8.9,8.6,1008.3,0.0,0.1,-0.9238795325112866,0.38268343236509,3.9512437185814275
2014-10-02 05:00:00,51.0,8.9,8.8,1008.7,0.7,0.0,-0.7071067811865475,-0.7071067811865477,3.9512437185814275
2014-10-02 06:00:00,58.0,9.4,9.3,1008.7,0.6,0.0,0.7071067811865476,-0.7071067811865475,4.07753744390572
2014-10-02 07:00:00,63.0,11.1,10.9,1009.3,0.7,0.0,-0.9238795325112868,-0.3826834323650895,4.1588830833596715
2014-10-02 08:00:00,60.0,13.1,10.6,1009.3,0.4,0.0,-0.9238795325112866,0.38268343236509,4.110873864173311
2014-10-02 09:00:00,62.0,15.0,10.8,1009.1,1.3,0.0,-0.7071067811865475,-0.7071067811865477,4.143134726391533
2014-10-02 10:00:00,50.0,16.6,11.3,1008.8,1.3,0.0,-0.38268343236508967,-0.9238795325112868,3.9318256327243257
2014-10-02 11:00:00,57.0,19.2,10.7,1008.3,2.0,0.0,0.0,1.0,4.060443010546419
2014-10-02 12:00:00,64.0,20.8,10.6,1007.7,2.4,0.0,-0.9238795325112868,-0.3826834323650895,4.174387269895637
2014-10-02 13:00:00,50.0,20.9,8.8,1007.3,2.8,0.0,-0.7071067811865477,0.7071067811865474,3.9318256327243257
2014-10-02 14:00:00,38.0,22.2,9.7,1007.5,1.8,0.0,-0.38268343236508956,0.9238795325112868,3.6635616461296463
2014-10-02 15:00:00,34.0,21.9,9.4,1007.6,1.7,0.0,0.9238795325112867,0.38268343236508984,3.5553480614894135
2014-10-02 16:00:00,20.0,21.1,9.7,1008.3,2.3,0.0,0.7071067811865476,-0.7071067811865475,3.044522437723423
2014-10-02 17:00:00,23.0,18.2,12.6,1008.9,0.5,0.0,-1.0,-1.8369701987210297e-16,3.1780538303479458
2014-10-02 18:00:00,53.0,15.2,13.2,1009.6,1.0,0.0,0.9238795325112867,-0.3826834323650897,3.9889840465642745
2014-10-02 19:00:00,36.0,14.2,12.9,1010.4,0.6,0.0,0.3826834323650899,-0.9238795325112867,3.6109179126442243
2014-10-02 20:00:00,49.0,14.6,13.3,1011.1,1.1,0.0,0.9238795325112867,-0.3826834323650897,3.912023005428146
2014-10-02 21:00:00,73.0,13.1,12.3,1011.6,1.2,0.0,0.7071067811865476,0.7071067811865476,4.30406509320417
2014-10-02 22:00:00,91.0,12.5,11.9,1011.8,1.0,0.0,0.7071067811865476,0.7071067811865476,4.5217885770490405
2014-10-02 23:00:00,111.0,11.7,11.2,1012.0,0.4,0.0,0.0,1.0,4.718498871295094
2014-10-03 00:00:00,110.0,12.2,11.9,1012.5,1.0,0.0,0.7071067811865476,0.7071067811865476,4.709530201312334
2014-10-03 01:00:00,102.0,11.5,11.0,1012.6,1.4,0.0,0.7071067811865476,-0.7071067811865475,4.634728988229636
2014-10-03 02:00:00,96.0,12.3,12.0,1012.6,0.9,0.0,1.0,6.123233995736766e-17,4.574710978503383
2014-10-03 03:00:00,85.0,12.7,12.1,1012.9,0.9,0.0,0.9238795325112867,-0.3826834323650897,4.454347296253507
2014-10-03 04:00:00,79.0,13.1,12.3,1013.3,0.8,0.0,1.0,6.123233995736766e-17,4.382026634673881
2014-10-03 05:00:00,79.0,13.1,11.8,1013.3,0.9,0.0,1.0,6.123233995736766e-17,4.382026634673881
2014-10-03 06:00:00,81.0,13.3,11.5,1013.8,0.9,0.0,0.3826834323650898,0.9238795325112867,4.406719247264253
2014-10-03 07:00:00,68.0,13.5,11.4,1014.7,1.0,0.0,1.0,6.123233995736766e-17,4.23410650459726
2014-10-03 08:00:00,73.0,13.5,10.8,1014.9,1.1,0.0,0.3826834323650898,0.9238795325112867,4.30406509320417
2014-10-03 09:00:00,70.0,14.2,11.2,1015.2,0.2,0.0,0.3826834323650898,0.9238795325112867,4.2626798770413155
2014-10-03 10:00:00,59.0,14.5,11.1,1014.6,0.7,0.0,0.7071067811865476,-0.7071067811865475,4.0943445622221
2014-10-03 11:00:00,66.0,15.0,11.6,1014.0,1.3,0.0,1.0,6.123233995736766e-17,4.204692619390966
2014-10-03 12:00:00,70.0,16.0,12.4,1013.1,0.5,0.0,0.9238795325112867,-0.3826834323650897,4.2626798770413155
2014-10-03 13:00:00,79.0,17.3,12.6,1012.6,0.9,0.0,0.3826834323650899,-0.9238795325112867,4.382026634673881
2014-10-03 14:00:00,103.0,17.9,12.8,1012.2,1.4,0.0,0.9238795325112867,0.38268343236508984,4.6443908991413725
2014-10-03 15:00:00,147.0,17.7,13.2,1012.3,1.6,0.0,0.9238795325112867,0.38268343236508984,4.997212273764115
2014-10-03 16:00:00,171.0,17.3,13.8,1012.2,1.6,0.0,0.9238795325112867,-0.3826834323650897,5.147494476813453
2014-10-03 17:00:00,179.0,16.6,14.1,1012.5,1.3,0.0,0.9238795325112867,0.38268343236508984,5.19295685089021
2014-10-03 18:00:00,181.0,16.4,14.1,1013.5,1.2,0.0,0.9238795325112867,0.38268343236508984,5.204006687076795
2014-10-03 19:00:00,180.0,16.0,13.8,1013.2,2.2,0.0,0.9238795325112867,-0.3826834323650897,5.198497031265826
2014-10-03 20:00:00,168.0,16.0,13.1,1013.8,1.1,0.0,0.7071067811865476,0.7071067811865476,5.1298987149230735
2014-10-03 21:00:00,164.0,15.5,13.9,1013.6,1.2,0.0,1.0,6.123233995736766e-17,5.10594547390058
2014-10-03 22:00:00,146.0,15.3,14.0,1013.6,1.5,0.5,0.3826834323650899,-0.9238795325112867,4.990432586778736
2014-10-03 23:00:00,137.0,15.2,13.6,1013.5,2.0,0.4,-0.7071067811865475,-0.7071067811865477,4.927253685157205
2014-10-04 00:00:00,124.0,15.1,13.6,1013.3,2.5,0.1,0.3826834323650899,-0.9238795325112867,4.8283137373023015
2014-10-04 01:00:00,89.0,15.1,13.6,1013.2,2.4,0.0,-0.38268343236508967,-0.9238795325112868,4.499809670330265
2014-10-04 02:00:00,71.0,14.9,13.6,1012.8,2.3,0.0,0.3826834323650899,-0.9238795325112867,4.276666119016055
2014-10-04 03:00:00,76.0,14.6,13.0,1012.9,2.4,0.1,-0.38268343236508967,-0.9238795325112868,4.343805421853684
2014-10-04 04:00:00,69.0,14.5,12.7,1013.3,1.5,0.1,0.3826834323650899,-0.9238795325112867,4.248495242049359
2014-10-04 05:00:00,61.0,14.2,12.4,1013.6,1.0,0.0,-0.38268343236508967,-0.9238795325112868,4.127134385045092
2014-10-04 06:00:00,51.0,14.3,12.5,1014.2,1.6,0.0,0.3826834323650899,-0.9238795325112867,3.9512437185814275
2014-10-04 07:00:00,45.0,14.4,12.6,1014.8,1.4,0.0,-0.38268343236508967,-0.9238795325112868,3.828641396489095
2014-10-04 08:00:00,46.0,14.7,12.7,1015.3,1.0,0.0,1.2246467991473532e-16,-1.0,3.8501476017100584
2014-10-04 09:00:00,48.0,15.0,12.3,1015.4,1.1,0.0,1.2246467991473532e-16,-1.0,3.8918202981106265
2014-10-04 10:00:00,51.0,15.1,12.4,1015.2,1.4,0.0,1.2246467991473532e-16,-1.0,3.9512437185814275
2014-10-04 11:00:00,56.0,15.5,12.4,1014.9,0.6,0.0,0.7071067811865476,0.7071067811865476,4.04305126783455
2014-10-04 12:00:00,66.0,15.8,12.7,1014.5,0.5,0.0,-0.9238795325112866,0.38268343236509,4.204692619390966
2014-10-04 13:00:00,83.0,16.0,12.7,1014.1,1.0,0.0,0.9238795325112867,-0.3826834323650897,4.430816798843313
2014-10-04 14:00:00,88.0,16.1,13.0,1014.4,2.7,0.0,0.9238795325112867,0.38268343236508984,4.48863636973214
2014-10-04 15:00:00,88.0,15.6,13.6,1014.5,2.0,0.0,1.0,6.123233995736766e-17,4.48863636973214
2014-10-04 16:00:00,87.0,15.4,13.2,1015.1,1.1,0.0,0.9238795325112867,0.38268343236508984,4.477336814478207
2014-10-04 17:00:00,92.0,15.3,13.7,1015.8,0.7,0.0,1.0,6.123233995736766e-17,4.532599493153256
2014-10-04 18:00:00,95.0,14.5,13.2,1016.6,0.5,0.0,0.7071067811865476,0.7071067811865476,4.564348191467836
2014-10-04 19:00:00,98.0,13.7,12.9,1017.5,0.8,0.0,1.0,6.123233995736766e-17,4.59511985013459
2014-10-04 20:00:00,93.0,14.1,13.6,1018.3,1.2,0.0,0.9238795325112867,-0.3826834323650897,4.543294782270004
2014-10-04 21:00:00,82.0,14.1,13.0,1018.9,2.2,0.0,1.0,6.123233995736766e-17,4.418840607796598
2014-10-04 22:00:00,68.0,13.5,12.7,1018.9,1.0,0.0,-0.7071067811865475,-0.7071067811865477,4.23410650459726
2014-10-04 23:00:00,63.0,13.7,12.8,1018.7,0.7,0.0,1.2246467991473532e-16,-1.0,4.1588830833596715
2014-10-05 00:00:00,68.0,13.5,12.6,1018.5,0.7,0.0,-0.38268343236508967,-0.9238795325112868,4.23410650459726
2014-10-05 01:00:00,69.0,12.3,11.7,1018.5,0.3,0.0,0.0,1.0,4.248495242049359
2014-10-05 02:00:00,68.0,12.4,11.9,1018.4,1.3,0.0,0.9238795325112867,-0.3826834323650897,4.23410650459726
2014-10-05 03:00:00,62.0,12.3,12.0,1018.5,1.0,0.0,1.0,6.123233995736766e-17,4.143134726391533
2014-10-05 04:00:00,54.0,12.2,11.9,1019.0,1.7,0.0,0.9238795325112867,0.38268343236508984,4.007333185232471
2014-10-05 05:00:00,53.0,11.7,11.4,1019.8,1.2,0.0,1.0,6.123233995736766e-17,3.9889840465642745
2014-10-05 06:00:00,51.0,11.9,11.4,1020.2,1.6,0.0,0.7071067811865476,0.7071067811865476,3.9512437185814275
2014-10-05 07:00:00,50.0,13.7,8.7,1020.8,3.3,0.0,0.0,1.0,3.9318256327243257
2014-10-05 08:00:00,42.0,16.1,5.1,1021.1,1.5,0.0,-0.38268343236508956,0.9238795325112868,3.7612001156935624
2014-10-05 09:00:00,31.0,17.4,4.0,1020.8,2.9,0.0,-0.38268343236508956,0.9238795325112868,3.4657359027997265
2014-10-05 10:00:00,4.0,18.5,3.9,1020.6,2.4,0.0,0.0,1.0,1.6094379124341003
2014-10-05 11:00:00,11.0,19.3,3.4,1020.3,2.8,0.0,0.0,1.0,2.4849066497880004
2014-10-05 12:00:00,3.0,19.6,2.9,1019.8,3.1,0.0,0.0,1.0,1.3862943611198906
2014-10-05 13:00:00,4.0,19.7,3.0,1019.4,3.1,0.0,0.0,1.0,1.6094379124341003
2014-10-05 14:00:00,5.0,19.9,3.1,1019.4,3.1,0.0,0.9238795325112867,0.38268343236508984,1.791759469228055
2014-10-05 15:00:00,6.0,20.6,1.9,1019.6,2.7,0.0,0.3826834323650898,0.9238795325112867,1.9459101490553132
2014-10-05 16:00:00,11.0,19.5,1.0,1020.0,3.3,0.0,0.9238795325112867,0.38268343236508984,2.4849066497880004
2014-10-05 17:00:00,14.0,16.1,3.8,1020.5,1.1,0.0,1.0,6.123233995736766e-17,2.70805020110221
2014-10-05 18:00:00,3.0,12.4,5.5,1021.3,0.6,0.0,-0.9238795325112868,-0.3826834323650895,1.3862943611198906
2014-10-05 19:00:00,10.0,11.2,6.5,1022.0,0.5,0.0,-0.7071067811865477,0.7071067811865474,2.3978952727983707
2014-10-05 20:00:00,18.0,10.1,7.7,1022.5,0.0,0.0,-0.7071067811865477,0.7071067811865474,2.9444389791664403
2014-10-05 21:00:00,23.0,9.5,7.9,1022.7,0.0,0.0,0.0,1.0,3.1780538303479458
2014-10-05 22:00:00,28.0,8.4,6.7,1022.8,0.0,0.0,0.0,1.0,3.367295829986474
2014-10-05 23:00:00,28.0,8.2,7.0,1022.9,0.9,0.0,-0.38268343236508967,-0.9238795325112868,3.367295829986474
2014-10-06 00:00:00,26.0,7.8,6.9,1023.0,0.0,0.0,-0.9238795325112868,-0.3826834323650895,3.295836866004329
2014-10-06 01:00:00,34.0,7.1,5.9,1022.9,0.9,0.0,-1.0,-1.8369701987210297e-16,3.5553480614894135
2014-10-06 02:00:00,21.0,6.6,5.7,1022.5,0.4,0.0,0.9238795325112867,0.38268343236508984,3.091042453358316
2014-10-06 03:00:00,36.0,6.2,5.5,1022.3,0.8,0.0,0.9238795325112867,-0.3826834323650897,3.6109179126442243
2014-10-06 04:00:00,18.0,5.8,5.2,1022.3,0.5,0.0,1.0,6.123233995736766e-17,2.9444389791664403
2014-10-06 05:00:00,24.0,5.6,4.9,1022.7,0.1,0.0,0.7071067811865476,-0.7071067811865475,3.2188758248682006
2014-10-06 06:00:00,21.0,6.8,5.7,1023.1,0.7,0.0,0.7071067811865476,0.7071067811865476,3.091042453358316
2014-10-06 07:00:00,19.0,11.4,4.8,1023.2,1.1,0.0,0.9238795325112867,0.38268343236508984,2.995732273553991
2014-10-06 08:00:00,17.0,13.8,3.0,1023.5,1.8,0.0,0.3826834323650898,0.9238795325112867,2.8903717578961645
2014-10-06 09:00:00,13.0,16.1,4.2,1023.2,1.3,0.0,1.0,6.123233995736766e-17,2.6390573296152584
2014-10-06 10:00:00,13.0,17.9,3.4,1022.0,1.0,0.0,1.2246467991473532e-16,-1.0,2.6390573296152584
2014-10-06 11:00:00,24.0,19.4,0.9,1020.9,1.5,0.0,0.3826834323650899,-0.9238795325112867,3.2188758248682006
2014-10-06 12:00:00,23.0,20.4,0.2,1019.7,2.1,0.0,-0.38268343236508967,-0.9238795325112868,3.1780538303479458
2014-10-06 13:00:00,27.0,20.6,-0.7,1018.4,1.4,0.0,-0.7071067811865475,-0.7071067811865477,3.332204510175204
2014-10-06 14:00:00,20.0,21.0,0.2,1017.5,2.4,0.0,-0.7071067811865475,-0.7071067811865477,3.044522437723423
2014-10-06 15:00:00,22.0,20.5,1.3,1016.8,3.0,0.0,1.2246467991473532e-16,-1.0,3.1354942159291497
2014-10-06 16:00:00,20.0,19.7,1.1,1016.6,1.6,0.0,1.2246467991473532e-16,-1.0,3.044522437723423
2014-10-06 17:00:00,18.0,18.6,3.6,1016.4,1.8,0.0,-0.38268343236508967,-0.9238795325112868,2.9444389791664403
2014-10-06 18:00:00,19.0,15.5,6.2,1016.8,0.9,0.0,0.7071067811865476,-0.7071067811865475,2.995732273553991
2014-10-06 19:00:00,51.0,14.9,5.9,1017.0,1.2,0.0,1.2246467991473532e-16,-1.0,3.9512437185814275
2014-10-06 20:00:00,54.0,15.1,4.7,1017.1,1.4,0.0,-0.38268343236508967,-0.9238795325112868,4.007333185232471
2014-10-06 21:00:00,70.0,14.7,4.9,1017.1,1.3,0.0,1.2246467991473532e-16,-1.0,4.2626798770413155
2014-10-06 22:00:00,76.0,14.0,6.1,1016.9,1.4,0.0,0.3826834323650899,-0.9238795325112867,4.343805421853684
2014-10-06 23:00:00,76.0,11.8,7.9,1016.4,1.1,0.0,0.7071067811865476,-0.7071067811865475,4.343805421853684
2014-10-07 00:00:00,89.0,11.1,7.4,1016.1,0.6,0.0,1.0,6.123233995736766e-17,4.499809670330265
2014-10-07 01:00:00,87.0,10.4,7.5,1016.1,0.8,0.0,0.9238795325112867,0.38268343236508984,4.477336814478207
2014-10-07 02:00:00,92.0,9.9,7.1,1015.9,0.8,0.0,0.7071067811865476,0.7071067811865476,4.532599493153256
2014-10-07 03:00:00,104.0,9.3,7.2,1015.9,0.6,0.0,0.9238795325112867,-0.3826834323650897,4.653960350157523
2014-10-07 04:00:00,111.0,8.5,7.3,1016.1,0.0,0.0,0.7071067811865476,0.7071067811865476,4.718498871295094
2014-10-07 05:00:00,100.0,8.3,7.2,1016.4,0.9,0.0,0.9238795325112867,0.38268343236508984,4.61512051684126
2014-10-07 06:00:00,93.0,8.4,7.5,1016.7,0.9,0.0,0.9238795325112867,0.38268343236508984,4.543294782270004
2014-10-07 07:00:00,86.0,11.4,7.1,1017.2,1.3,0.0,0.9238795325112867,0.38268343236508984,4.465908118654584
2014-10-07 08:00:00,73.0,12.9,6.7,1017.5,1.6,0.0,0.3826834323650898,0.9238795325112867,4.30406509320417
2014-10-07 09:00:00,66.0,14.8,6.9,1017.2,2.1,0.0,0.9238795325112867,0.38268343236508984,4.204692619390966
2014-10-07 10:00:00,56.0,16.3,7.8,1016.6,1.4,0.0,0.9238795325112867,0.38268343236508984,4.04305126783455
2014-10-07 11:00:00,74.0,17.8,8.6,1016.0,1.7,0.0,0.3826834323650898,0.9238795325112867,4.31748811353631
2014-10-07 12:00:00,98.0,19.2,8.5,1015.0,0.7,0.0,-0.38268343236508956,0.9238795325112868,4.59511985013459
2014-10-07 13:00:00,116.0,20.0,8.0,1014.6,1.4,0.0,0.9238795325112867,0.38268343236508984,4.762173934797756
2014-10-07 14:00:00,133.0,20.6,9.2,1014.0,0.4,0.0,0.0,1.0,4.897839799950911
2014-10-07 15:00:00,160.0,20.6,8.2,1013.8,1.1,0.0,0.3826834323650899,-0.9238795325112867,5.081404364984463
2014-10-07 16:00:00,178.0,19.7,8.7,1013.8,1.0,0.0,0.3826834323650899,-0.9238795325112867,5.187385805840755
2014-10-07 17:00:00,182.0,16.4,10.9,1014.2,1.1,0.0,0.7071067811865476,-0.7071067811865475,5.209486152841421
2014-10-07 18:00:00,180.0,14.1,10.7,1014.6,0.6,0.0,1.0,6.123233995736766e-17,5.198497031265826
2014-10-07 19:00:00,184.0,13.2,10.9,1014.9,0.4,0.0,0.9238795325112867,0.38268343236508984,5.220355825078324
2014-10-07 20:00:00,211.0,12.4,10.6,1015.2,0.0,0.0,1.0,6.123233995736766e-17,5.356586274672012
2014-10-07 21:00:00,223.0,12.1,10.8,1015.6,0.0,0.0,0.0,1.0,5.4116460518550396
2014-10-07 22:00:00,243.0,12.2,11.4,1015.5,1.1,0.0,0.7071067811865476,0.7071067811865476,5.497168225293202
2014-10-07 23:00:00,258.0,12.0,11.2,1015.4,1.2,0.0,0.9238795325112867,0.38268343236508984,5.556828061699537
2014-10-08 00:00:00,268.0,12.6,11.0,1015.5,1.0,0.0,0.9238795325112867,0.38268343236508984,5.594711379601839
2014-10-08 01:00:00,289.0,11.7,10.6,1015.7,0.7,0.0,0.7071067811865476,-0.7071067811865475,5.66988092298052
2014-10-08 02:00:00,269.0,11.5,10.6,1015.5,0.6,0.0,0.7071067811865476,0.7071067811865476,5.598421958998375
2014-10-08 03:00:00,243.0,11.8,10.9,1015.2,0.9,0.0,0.7071067811865476,0.7071067811865476,5.497168225293202
2014-10-08 04:00:00,235.0,12.1,10.5,1015.4,0.8,0.0,0.9238795325112867,0.38268343236508984,5.4638318050256105
2014-10-08 05:00:00,229.0,12.2,10.3,1015.5,0.9,0.0,0.3826834323650898,0.9238795325112867,5.438079308923196
2014-10-08 06:00:00,216.0,12.6,10.8,1016.1,1.5,0.0,1.0,6.123233995736766e-17,5.37989735354046
2014-10-08 07:00:00,207.0,12.8,11.2,1016.8,2.5,0.6,-0.7071067811865477,0.7071067811865474,5.337538079701318
2014-10-08 08:00:00,202.0,13.3,11.7,1016.5,1.2,0.3,0.9238795325112867,0.38268343236508984,5.313205979041787
2014-10-08 09:00:00,204.0,15.4,11.8,1016.6,0.9,0.0,1.0,6.123233995736766e-17,5.3230099791384085
2014-10-08 10:00:00,211.0,16.2,11.4,1016.3,1.2,0.0,1.0,6.123233995736766e-17,5.356586274672012
2014-10-08 11:00:00,241.0,16.2,13.1,1015.7,1.6,0.1,-0.7071067811865477,0.7071067811865474,5.488937726156687
2014-10-08 12:00:00,249.0,17.7,12.4,1014.9,1.1,0.0,0.9238795325112867,0.38268343236508984,5.521460917862246
2014-10-08 13:00:00,259.0,18.7,12.2,1013.9,2.1,0.0,0.9238795325112867,-0.3826834323650897,5.560681631015528
2014-10-08 14:00:00,270.0,19.0,13.4,1013.0,2.6,0.0,0.9238795325112867,-0.3826834323650897,5.602118820879701
2014-10-08 15:00:00,307.0,19.3,13.7,1013.0,1.1,0.0,0.7071067811865476,-0.7071067811865475,5.730099782973574
2014-10-08 16:00:00,339.0,18.4,14.5,1013.0,0.9,0.0,0.7071067811865476,0.7071067811865476,5.8289456176102075
2014-10-08 17:00:00,361.0,17.1,14.0,1013.4,1.1,0.0,0.9238795325112867,0.38268343236508984,5.8916442118257715
2014-10-08 18:00:00,366.0,15.2,13.7,1014.0,0.4,0.0,0.0,1.0,5.905361848054571
2014-10-08 19:00:00,371.0,14.6,13.8,1014.3,0.0,0.0,-0.7071067811865477,0.7071067811865474,5.918893854273146
2014-10-08 20:00:00,374.0,14.1,13.5,1014.5,0.0,0.0,0.7071067811865476,-0.7071067811865475,5.926926025970411
2014-10-08 21:00:00,377.0,13.6,13.0,1014.9,0.0,0.0,0.0,1.0,5.934894195619588
2014-10-08 22:00:00,384.0,13.2,12.9,1014.8,0.0,0.0,0.0,1.0,5.953243334287785
2014-10-08 23:00:00,373.0,12.8,12.5,1014.7,0.0,0.0,0.0,1.0,5.924255797414532
2014-10-09 00:00:00,361.0,12.5,12.2,1014.5,0.0,0.0,0.0,1.0,5.8916442118257715
2014-10-09 01:00:00,350.0,12.2,11.9,1014.5,0.0,0.0,0.0,1.0,5.860786223465865
2014-10-09 02:00:00,338.0,12.2,11.9,1014.4,1.1,0.0,0.9238795325112867,-0.3826834323650897,5.82600010738045
2014-10-09 03:00:00,324.0,11.9,11.6,1014.5,0.8,0.0,1.0,6.123233995736766e-17,5.783825182329737
2014-10-09 04:00:00,311.0,11.5,11.2,1014.7,0.0,0.0,1.0,6.123233995736766e-17,5.7430031878094825
2014-10-09 05:00:00,312.0,11.2,11.0,1015.2,0.0,0.0,0.0,1.0,5.746203190540153
2014-10-09 06:00:00,302.0,11.8,11.6,1015.7,1.1,0.0,1.0,6.123233995736766e-17,5.713732805509369
2014-10-09 07:00:00,292.0,13.1,12.9,1016.3,0.3,0.0,1.0,6.123233995736766e-17,5.680172609017068
2014-10-09 08:00:00,280.0,14.3,13.7,1016.7,1.2,0.0,0.3826834323650898,0.9238795325112867,5.638354669333745
2014-10-09 09:00:00,283.0,16.2,13.9,1016.9,1.5,0.0,1.0,6.123233995736766e-17,5.648974238161206
2014-10-09 10:00:00,313.0,17.7,13.6,1016.6,1.5,0.0,0.9238795325112867,0.38268343236508984,5.749392985908253
2014-10-09 11:00:00,317.0,19.0,13.6,1016.1,1.1,0.0,0.7071067811865476,0.7071067811865476,5.762051382780177
2014-10-09 12:00:00,337.0,20.1,14.0,1015.4,1.4,0.0,0.9238795325112867,0.38268343236508984,5.823045895483019
2014-10-09 13:00:00,332.0,21.0,14.4,1014.7,1.5,0.0,0.9238795325112867,0.38268343236508984,5.808142489980444
2014-10-09 14:00:00,361.0,21.6,14.3,1014.4,1.3,0.0,0.9238795325112867,-0.3826834323650897,5.8916442118257715
2014-10-09 15:00:00,371.3333333333333,21.3,14.5,1014.2,1.0,0.0,1.0,6.123233995736766e-17,5.919789510401091
2014-10-09 16:00:00,381.6666666666667,19.9,15.7,1014.2,0.5,0.0,0.3826834323650898,0.9238795325112867,5.947164288211402
2014-10-09 17:00:00,392.0,17.4,15.4,1014.5,0.0,0.0,0.3826834323650898,0.9238795325112867,5.973809611869261
2014-10-09 18:00:00,402.0,16.2,15.1,1015.2,0.0,0.0,0.0,1.0,5.998936561946683
2014-10-09 19:00:00,409.0,15.4,14.8,1015.7,0.0,0.0,0.0,1.0,6.016157159698354
2014-10-09 20:00:00,415.0,14.7,14.2,1016.5,0.0,0.0,0.0,1.0,6.030685260261263
2014-10-09 21:00:00,422.0,14.4,13.9,1016.8,0.8,0.0,1.0,6.123233995736766e-17,6.0473721790462776
2014-10-09 22:00:00,429.0,14.2,13.9,1016.8,0.6,0.0,0.9238795325112867,0.38268343236508984,6.063785208687608
2014-10-09 23:00:00,399.0,13.5,13.2,1017.1,0.0,0.0,0.9238795325112867,0.38268343236508984,5.991464547107982
2014-10-10 00:00:00,398.0,13.5,13.2,1017.7,0.7,0.0,1.0,6.123233995736766e-17,5.988961416889864
2014-10-10 01:00:00,396.0,13.5,13.2,1017.7,0.7,0.0,1.0,6.123233995736766e-17,5.983936280687191
2014-10-10 02:00:00,377.0,13.2,12.9,1017.9,0.0,0.0,1.0,6.123233995736766e-17,5.934894195619588
2014-10-10 03:00:00,362.0,12.7,12.4,1017.7,0.6,0.0,0.9238795325112867,-0.3826834323650897,5.8944028342648505
2014-10-10 04:00:00,345.0,12.1,11.8,1017.6,0.0,0.0,0.7071067811865476,-0.7071067811865475,5.846438775057725
2014-10-10 05:00:00,321.0,11.9,11.7,1018.3,0.0,0.0,1.0,6.123233995736766e-17,5.7745515455444085
2014-10-10 06:00:00,312.0,13.3,13.1,1019.1,0.6,0.0,0.9238795325112867,0.38268343236508984,5.746203190540153
2014-10-10 07:00:00,315.0,14.0,13.8,1019.6,0.9,0.0,1.0,6.123233995736766e-17,5.755742213586912
2014-10-10 08:00:00,290.0,15.1,14.5,1020.1,1.2,0.0,1.0,6.123233995736766e-17,5.673323267171493
2014-10-10 09:00:00,290.0,16.7,14.7,1020.1,1.6,0.0,0.9238795325112867,-0.3826834323650897,5.673323267171493
2014-10-10 10:00:00,322.0,18.4,14.7,1019.6,1.4,0.0,0.9238795325112867,0.38268343236508984,5.777652323222656
2014-10-10 11:00:00,342.0,20.3,14.2,1019.0,1.8,0.0,0.9238795325112867,-0.3826834323650897,5.8377304471659395
2014-10-10 12:00:00,351.0,21.1,15.2,1017.9,1.1,0.0,0.9238795325112867,-0.3826834323650897,5.863631175598097
2014-10-10 13:00:00,341.0,22.0,14.4,1017.2,2.0,0.0,0.9238795325112867,-0.3826834323650897,5.834810737062605
2014-10-10 14:00:00,319.0,22.2,14.8,1016.7,1.7,0.0,0.9238795325112867,-0.3826834323650897,5.768320995793772
2014-10-10 15:00:00,280.0,22.0,14.9,1016.3,1.7,0.0,0.7071067811865476,-0.7071067811865475,5.638354669333745
2014-10-10 16:00:00,261.0,21.3,14.7,1015.8,1.4,0.0,0.7071067811865476,-0.7071067811865475,5.568344503761097
2014-10-10 17:00:00,250.0,19.0,15.3,1015.9,1.0,0.0,1.0,6.123233995736766e-17,5.5254529391317835
2014-10-10 18:00:00,251.0,16.9,14.9,1016.3,0.5,0.0,0.7071067811865476,0.7071067811865476,5.529429087511423
2014-10-10 19:00:00,272.0,16.2,14.9,1016.5,0.6,0.0,1.0,6.123233995736766e-17,5.60947179518496
2014-10-10 20:00:00,303.0,15.5,14.5,1016.7,0.6,0.0,1.0,6.123233995736766e-17,5.717027701406222
2014-10-10 21:00:00,330.0,15.5,14.4,1016.9,0.0,0.0,1.0,6.123233995736766e-17,5.802118375377063
2014-10-10 22:00:00,317.0,14.7,14.1,1017.0,0.0,0.0,0.0,1.0,5.762051382780177
2014-10-10 23:00:00,318.0,14.1,13.6,1016.9,0.0,0.0,0.0,1.0,5.765191102784844
2014-10-11 00:00:00,318.0,13.3,12.8,1016.8,0.7,0.0,0.7071067811865476,-0.7071067811865475,5.765191102784844
2014-10-11 01:00:00,318.0,14.2,13.9,1016.9,1.4,0.0,0.7071067811865476,0.7071067811865476,5.765191102784844
