ds,y,yhat
2016-08-16 12:00:00,33.0,37.661743
2016-08-16 13:00:00,29.0,38.414185
2016-08-16 14:00:00,27.0,41.913177
2016-08-16 15:00:00,17.0,43.08606
2016-08-16 16:00:00,20.0,42.20517
2016-08-16 17:00:00,27.0,44.12207
2016-08-16 18:00:00,27.0,43.157654
2016-08-16 19:00:00,34.0,42.232544
2016-08-16 20:00:00,27.0,41.00301
2016-08-16 21:00:00,27.0,42.152527
2016-08-16 22:00:00,23.0,38.241516
2016-08-16 23:00:00,23.0,40.85567
2016-08-17 00:00:00,31.0,43.372437
2016-08-17 01:00:00,31.0,47.01953
2016-08-17 02:00:00,32.0,48.749023
2016-08-17 03:00:00,28.0,55.487305
2016-08-17 04:00:00,30.0,59.159668
2016-08-17 05:00:00,28.0,63.4834
2016-08-17 06:00:00,39.0,67.34668
2016-08-17 07:00:00,47.0,68.98633
2016-08-17 08:00:00,55.0,69.50293
2016-08-17 09:00:00,68.0,72.33301
2016-08-17 10:00:00,69.0,74.37695
2016-08-17 11:00:00,79.0,75.9043
2016-08-17 12:00:00,77.0,73.950195
2016-08-17 13:00:00,76.0,78.55469
2016-08-17 14:00:00,79.0,84.32715
2016-08-17 15:00:00,84.0,92.884766
2016-08-17 16:00:00,81.0,97.96094
2016-08-17 17:00:00,78.0,108.472664
2016-08-17 18:00:00,83.0,117.142586
2016-08-17 19:00:00,79.0,123.97071
2016-08-17 20:00:00,79.0,139.64844
2016-08-17 21:00:00,83.0,124.95899
2016-08-17 22:00:00,95.0,130.25977
2016-08-17 23:00:00,109.0,133.35938
2016-08-18 00:00:00,117.0,108.75782
2016-08-18 01:00:00,113.0,113.40626
2016-08-18 02:00:00,116.0,111.54688
2016-08-18 03:00:00,117.0,116.90626
2016-08-18 04:00:00,113.0,120.18751
2016-08-18 05:00:00,115.0,120.73438
2016-08-18 06:00:00,117.0,122.32032
2016-08-18 07:00:00,110.0,125.87501
2016-08-18 08:00:00,85.0,127.13282
2016-08-18 09:00:00,82.0,109.960945
2016-08-18 10:00:00,83.0,88.796875
2016-08-18 11:00:00,58.0,62.000004
2016-08-18 12:00:00,68.0,41.36914
2016-08-18 13:00:00,77.0,23.990479
2016-08-18 14:00:00,76.0,17.30664
2016-08-18 15:00:00,73.0,15.344726
2016-08-18 16:00:00,60.0,14.456054
2016-08-18 17:00:00,60.0,13.218749
2016-08-18 18:00:00,67.0,13.259765
2016-08-18 19:00:00,49.0,13.444335
2016-08-18 20:00:00,45.0,13.0615225
2016-08-18 21:00:00,60.0,13.99121
2016-08-18 22:00:00,61.0,13.51953
2016-08-18 23:00:00,56.0,13.30078
2016-08-19 00:00:00,47.0,13.895507
2016-08-19 01:00:00,31.0,15.201171
2016-08-19 02:00:00,27.0,15.221679
2016-08-19 03:00:00,23.0,14.633788
2016-08-19 04:00:00,17.0,13.970702
2016-08-19 05:00:00,15.0,13.458007
2016-08-19 06:00:00,13.0,12.001952
2016-08-19 07:00:00,14.0,11.263671
2016-08-19 08:00:00,11.0,10.38867
2016-08-19 09:00:00,13.0,8.050779
2016-08-19 10:00:00,17.0,7.3945293
2016-08-19 11:00:00,6.0,7.4628887
2016-08-19 12:00:00,12.0,10.333982
2016-08-19 13:00:00,9.0,8.666014
2016-08-19 14:00:00,9.0,8.515623
2016-08-19 15:00:00,10.0,10.443357
2016-08-19 16:00:00,14.0,11.11328
2016-08-19 17:00:00,10.0,10.880857
2016-08-19 18:00:00,13.0,12.453124
2016-08-19 19:00:00,17.0,15.351562
2016-08-19 20:00:00,32.0,19.671875
2016-08-19 21:00:00,44.0,23.202637
2016-08-19 22:00:00,38.0,25.914795
2016-08-19 23:00:00,32.0,28.155273
2016-08-20 00:00:00,23.0,29.274658
2016-08-20 01:00:00,36.0,30.329102
2016-08-20 02:00:00,44.0,28.20227
2016-08-20 03:00:00,48.0,34.492188
2016-08-20 04:00:00,58.0,33.98291
2016-08-20 05:00:00,54.0,34.95703
2016-08-20 06:00:00,48.0,38.59375
2016-08-20 07:00:00,42.0,36.76172
2016-08-20 08:00:00,67.0,40.09082
2016-08-20 09:00:00,80.0,43.501953
2016-08-20 10:00:00,80.0,43.33789
2016-08-20 11:00:00,65.0,45.251953
2016-08-20 12:00:00,63.0,43.214844
2016-08-20 13:00:00,55.0,39.79004
2016-08-20 14:00:00,54.0,37.964844
2016-08-20 15:00:00,63.0,35.27832
2016-08-20 16:00:00,45.0,34.11621
2016-08-20 17:00:00,48.0,34.410156
2016-08-20 18:00:00,65.0,34.970703
2016-08-20 19:00:00,78.0,36.92578
2016-08-20 20:00:00,55.0,38.689453
2016-08-20 21:00:00,65.0,42.339844
2016-08-20 22:00:00,60.0,45.060547
2016-08-20 23:00:00,57.0,48.779297
2016-08-21 00:00:00,57.0,112.07032
2016-08-21 01:00:00,60.0,108.13282
2016-08-21 02:00:00,60.0,110.73438
2016-08-21 03:00:00,64.0,104.82813
2016-08-21 04:00:00,50.0,90.23829
2016-08-21 05:00:00,51.0,84.96484
2016-08-21 06:00:00,51.0,81.02734
2016-08-21 07:00:00,43.0,89.07813
2016-08-21 08:00:00,38.0,86.51173
2016-08-21 09:00:00,37.0,85.35157
2016-08-21 10:00:00,39.0,88.19923
2016-08-21 11:00:00,39.0,87.35548
2016-08-21 12:00:00,45.0,83.453125
2016-08-21 13:00:00,31.0,77.96875
2016-08-21 14:00:00,43.0,89.7461
2016-08-21 15:00:00,66.0,87.742195
2016-08-21 16:00:00,65.0,82.75
2016-08-21 17:00:00,47.0,77.44141
2016-08-21 18:00:00,43.0,73.890625
2016-08-21 19:00:00,47.0,74.83984
2016-08-21 20:00:00,49.0,76.45703
2016-08-21 21:00:00,58.0,72.73047
2016-08-21 22:00:00,66.0,73.78516
2016-08-21 23:00:00,77.0,82.57422
2016-08-22 00:00:00,74.0,77.6875
2016-08-22 01:00:00,71.0,73.22266
2016-08-22 02:00:00,67.0,74.69922
2016-08-22 03:00:00,67.0,72.0625
2016-08-22 04:00:00,67.0,68.93359
2016-08-22 05:00:00,50.0,66.45508
2016-08-22 06:00:00,62.0,78.84766
2016-08-22 07:00:00,72.0,89.00782
2016-08-22 08:00:00,70.0,72.484375
2016-08-22 09:00:00,42.0,57.61328
2016-08-22 10:00:00,34.0,44.051758
2016-08-22 11:00:00,26.0,37.52588
2016-08-22 12:00:00,31.0,36.018555
2016-08-22 13:00:00,28.0,34.75293
2016-08-22 14:00:00,26.0,37.916992
2016-08-22 15:00:00,28.0,39.648438
2016-08-22 16:00:00,30.0,41.643555
2016-08-22 17:00:00,29.0,43.814453
2016-08-22 18:00:00,29.0,46.055664
2016-08-22 19:00:00,29.0,46.55664
2016-08-22 20:00:00,28.0,51.302734
2016-08-22 21:00:00,37.0,54.625
2016-08-22 22:00:00,30.0,51.091797
2016-08-22 23:00:00,33.0,53.76367
2016-08-23 00:00:00,50.0,62.06055
2016-08-23 01:00:00,42.0,62.798832
2016-08-23 02:00:00,52.0,60.707035
2016-08-23 03:00:00,60.0,58.49219
2016-08-23 04:00:00,77.0,56.61133
2016-08-23 05:00:00,84.0,60.30274
2016-08-23 06:00:00,63.0,61.51563
2016-08-23 07:00:00,68.0,65.29492
2016-08-23 08:00:00,67.0,70.05859
2016-08-23 09:00:00,77.0,54.748047
2016-08-23 10:00:00,22.0,45.405273
2016-08-23 11:00:00,25.0,41.86328
2016-08-23 12:00:00,47.0,38.365234
2016-08-23 13:00:00,52.0,39.46826
2016-08-23 14:00:00,54.0,42.583984
2016-08-23 15:00:00,72.0,46.117188
2016-08-23 16:00:00,91.0,63.85352
2016-08-23 17:00:00,66.0,84.50781
2016-08-23 18:00:00,100.0,109.60938
2016-08-23 19:00:00,82.0,79.44531
2016-08-23 20:00:00,81.0,70.44531
2016-08-23 21:00:00,84.0,59.511723
2016-08-23 22:00:00,78.0,67.87891
2016-08-23 23:00:00,80.0,62.570316
2016-08-24 00:00:00,63.0,81.663086
2016-08-24 01:00:00,80.0,80.25293
2016-08-24 02:00:00,100.0,67.6543
2016-08-24 03:00:00,105.0,68.8418
2016-08-24 04:00:00,100.0,67.96973
2016-08-24 05:00:00,84.0,72.88672
2016-08-24 06:00:00,57.0,76.430664
2016-08-24 07:00:00,63.0,83.57422
2016-08-24 08:00:00,71.0,79.17676
2016-08-24 09:00:00,64.0,82.55371
2016-08-24 10:00:00,69.0,80.38281
2016-08-24 11:00:00,74.0,82.07129
2016-08-24 12:00:00,78.0,87.74902
2016-08-24 13:00:00,69.0,103.72461
2016-08-24 14:00:00,85.0,99.75391
2016-08-24 15:00:00,73.0,126.435555
2016-08-24 16:00:00,69.0,131.0
2016-08-24 17:00:00,77.0,137.01172
2016-08-24 18:00:00,77.0,128.55078
2016-08-24 19:00:00,78.0,134.04297
2016-08-24 20:00:00,72.0,147.92188
2016-08-24 21:00:00,72.0,180.28127
2016-08-24 22:00:00,91.0,229.41408
2016-08-24 23:00:00,96.0,302.2969
2016-08-25 00:00:00,101.0,340.00003
2016-08-25 01:00:00,101.0,322.18753
2016-08-25 02:00:00,49.0,199.4297
2016-08-25 03:00:00,10.0,69.89014
2016-08-25 04:00:00,9.0,27.075193
2016-08-25 05:00:00,7.0,13.400387
2016-08-25 06:00:00,3.0,10.283199
2016-08-25 07:00:00,9.0,10.83984
2016-08-25 08:00:00,9.0,12.101559
2016-08-25 09:00:00,7.0,13.140621
2016-08-25 10:00:00,11.0,11.507809
2016-08-25 11:00:00,7.0,11.693356
2016-08-25 12:00:00,8.0,11.916012
2016-08-25 13:00:00,3.0,10.431637
2016-08-25 14:00:00,9.0,11.396481
2016-08-25 15:00:00,15.0,10.171871
2016-08-25 16:00:00,5.0,9.837887
2016-08-25 17:00:00,10.0,9.095699
2016-08-25 18:00:00,12.0,8.056637
2016-08-25 19:00:00,12.0,8.501949
2016-08-25 20:00:00,13.0,9.65234
2016-08-25 21:00:00,14.0,8.798824
2016-08-25 22:00:00,20.0,11.544918
2016-08-25 23:00:00,17.0,10.617184
2016-08-26 00:00:00,15.0,9.912106
2016-08-26 01:00:00,11.0,8.835934
2016-08-26 02:00:00,9.0,8.984371
2016-08-26 03:00:00,6.0,8.056637
2016-08-26 04:00:00,11.0,7.0546837
2016-08-26 05:00:00,7.0,7.0175743
2016-08-26 06:00:00,6.0,6.7206993
2016-08-26 07:00:00,3.0,6.498043
2016-08-26 08:00:00,10.0,7.8339806
2016-08-26 09:00:00,8.0,6.312496
2016-08-26 10:00:00,10.0,7.166012
2016-08-26 11:00:00,8.0,6.980465
2016-08-26 12:00:00,3.0,7.574215
2016-08-26 13:00:00,5.0,5.9414024
2016-08-26 14:00:00,12.0,6.7578087
2016-08-26 15:00:00,5.0,6.498043
2016-08-26 16:00:00,8.0,6.0527306
2016-08-26 17:00:00,3.0,6.869137
2016-08-26 18:00:00,3.0,8.576168
2016-08-26 19:00:00,15.0,9.874996
2016-08-26 20:00:00,10.0,8.390621
2016-08-26 21:00:00,23.0,10.431637
2016-08-26 22:00:00,25.0,11.136715
2016-08-26 23:00:00,22.0,11.693356
2016-08-27 00:00:00,26.0,12.18652
2016-08-27 01:00:00,17.0,14.163082
2016-08-27 02:00:00,20.0,15.331051
2016-08-27 03:00:00,18.0,15.8251915
2016-08-27 04:00:00,16.0,16.678707
2016-08-27 05:00:00,19.0,17.285154
2016-08-27 06:00:00,12.0,18.520506
2016-08-27 07:00:00,14.0,20.07031
2016-08-27 08:00:00,21.0,20.429686
2016-08-27 09:00:00,19.0,20.474607
2016-08-27 10:00:00,16.0,17.105467
2016-08-27 11:00:00,18.0,15.757809
2016-08-27 12:00:00,17.0,14.994137
2016-08-27 13:00:00,13.0,12.837887
2016-08-27 14:00:00,3.0,11.46777
2016-08-27 15:00:00,3.0,11.063473
2016-08-27 16:00:00,3.0,12.68066
2016-08-27 17:00:00,12.0,16.296871
2016-08-27 18:00:00,3.0,16.52148
2016-08-27 19:00:00,4.0,19.014647
2016-08-27 20:00:00,12.0,22.2041
2016-08-27 21:00:00,18.0,22.69824
2016-08-27 22:00:00,20.0,20.31738
2016-08-27 23:00:00,9.0,18.408201
2016-08-28 00:00:00,12.0,18.722654
2016-08-28 01:00:00,12.0,22.024412
2016-08-28 02:00:00,8.0,24.158201
2016-08-28 03:00:00,10.0,23.259764
2016-08-28 04:00:00,6.0,22.810545
2016-08-28 05:00:00,13.0,21.934568
2016-08-28 06:00:00,13.0,22.563475
2016-08-28 07:00:00,9.0,24.337889
2016-08-28 08:00:00,16.0,22.249022
2016-08-28 09:00:00,12.0,22.338865
2016-08-28 10:00:00,5.0,20.452147
2016-08-28 11:00:00,9.0,19.396482
2016-08-28 12:00:00,3.0,19.149412
2016-08-28 13:00:00,14.0,16.454098
2016-08-28 14:00:00,8.0,12.253902
2016-08-28 15:00:00,14.0,13.332027
2016-08-28 16:00:00,4.0,11.782223
2016-08-28 17:00:00,3.0,12.253902
2016-08-28 18:00:00,10.0,16.139645
2016-08-28 19:00:00,8.0,20.362303
2016-08-28 20:00:00,11.0,17.330076
2016-08-28 21:00:00,22.0,18.430662
2016-08-28 22:00:00,24.0,19.82324
2016-08-28 23:00:00,19.0,20.362303
2016-08-29 00:00:00,23.0,19.82324
2016-08-29 01:00:00,23.0,23.16992
2016-08-29 02:00:00,22.0,23.057615
2016-08-29 03:00:00,22.0,23.798826
2016-08-29 04:00:00,22.0,23.6416
2016-08-29 05:00:00,14.0,20.7666
2016-08-29 06:00:00,15.0,21.50781
2016-08-29 07:00:00,15.0,21.687498
2016-08-29 08:00:00,15.0,21.620115
2016-08-29 09:00:00,17.0,22.383787
2016-08-29 10:00:00,12.0,22.855467
2016-08-29 11:00:00,16.0,20.676756
2016-08-29 12:00:00,9.0,18.767576
2016-08-29 13:00:00,23.0,18.183592
2016-08-29 14:00:00,9.0,16.02734
2016-08-29 15:00:00,4.0,17.689451
2016-08-29 16:00:00,15.0,18.63281
2016-08-29 17:00:00,22.0,19.3291
2016-08-29 18:00:00,14.0,19.441404
2016-08-29 19:00:00,21.0,21.23828
2016-08-29 20:00:00,17.0,21.822264
2016-08-29 21:00:00,26.0,22.630857
2016-08-29 22:00:00,20.0,24.270506
2016-08-29 23:00:00,27.0,26.179686
2016-08-30 00:00:00,29.0,27.140625
2016-08-30 01:00:00,44.0,26.09375
2016-08-30 02:00:00,47.0,26.132812
2016-08-30 03:00:00,43.0,28.007814
2016-08-30 04:00:00,25.0,30.234377
2016-08-30 05:00:00,23.0,31.265627
2016-08-30 06:00:00,22.0,30.30469
2016-08-30 07:00:00,19.0,29.281252
2016-08-30 08:00:00,18.0,28.445314
2016-08-30 09:00:00,21.0,27.773438
2016-08-30 10:00:00,28.0,27.46875
2016-08-30 11:00:00,42.0,28.578127
2016-08-30 12:00:00,32.0,27.773438
2016-08-30 13:00:00,15.0,26.851562
2016-08-30 14:00:00,24.0,25.664062
2016-08-30 15:00:00,30.0,22.679688
2016-08-30 16:00:00,31.0,19.361328
2016-08-30 17:00:00,34.0,21.871094
2016-08-30 18:00:00,31.0,21.367188
2016-08-30 19:00:00,32.0,20.324219
2016-08-30 20:00:00,35.0,19.773438
2016-08-30 21:00:00,38.0,19.976562
2016-08-30 22:00:00,40.0,19.697266
2016-08-30 23:00:00,45.0,24.539062
2016-08-31 00:00:00,36.0,27.210938
2016-08-31 01:00:00,37.0,29.351564
2016-08-31 02:00:00,43.0,31.289064
2016-08-31 03:00:00,39.0,35.3125
2016-08-31 04:00:00,33.0,36.546875
2016-08-31 05:00:00,24.0,38.015625
2016-08-31 06:00:00,21.0,37.3125
2016-08-31 07:00:00,18.0,34.921875
2016-08-31 08:00:00,15.0,23.835938
2016-08-31 09:00:00,16.0,21.46875
2016-08-31 10:00:00,12.0,20.820312
2016-08-31 11:00:00,11.5,12.75
2016-08-31 12:00:00,11.0,8.281249
2016-08-31 13:00:00,22.0,6.2890615
2016-08-31 14:00:00,14.0,4.3359365
2016-08-31 15:00:00,3.0,3.312498
2016-08-31 16:00:00,14.0,2.5078106
2016-08-31 17:00:00,13.0,1.9218731
2016-08-31 18:00:00,3.0,1.1796856
2016-08-31 19:00:00,3.0,0.7968731
2016-08-31 20:00:00,5.0,0.8281231
2016-08-31 21:00:00,10.0,0.3437481
2016-08-31 22:00:00,9.0,0.6484356
2016-08-31 23:00:00,6.0,1.2890606
2016-09-01 00:00:00,7.0,1.9140606
2016-09-01 01:00:00,8.0,1.6640606
2016-09-01 02:00:00,7.0,2.062498
2016-09-01 03:00:00,3.0,2.6953106
2016-09-01 04:00:00,3.0,2.8203106
2016-09-01 05:00:00,5.0,3.093748
2016-09-01 06:00:00,3.0,3.6953106
2016-09-01 07:00:00,5.0,4.015624
2016-09-01 08:00:00,13.0,5.0546865
2016-09-01 09:00:00,3.0,4.1640615
2016-09-01 10:00:00,6.0,3.249998
2016-09-01 11:00:00,5.0,3.437498
2016-09-01 12:00:00,6.0,3.5703106
2016-09-01 13:00:00,6.0,3.531248
2016-09-01 14:00:00,3.0,3.890623
2016-09-01 15:00:00,7.0,4.1171865
2016-09-01 16:00:00,4.0,4.124999
2016-09-01 17:00:00,3.0,5.2578115
2016-09-01 18:00:00,5.0,5.046874
2016-09-01 19:00:00,11.0,5.7421865
2016-09-01 20:00:00,11.0,5.031249
2016-09-01 21:00:00,5.0,5.6328115
2016-09-01 22:00:00,8.0,5.4296865
2016-09-01 23:00:00,11.0,4.9609365
2016-09-02 00:00:00,9.0,14.043335
2016-09-02 01:00:00,12.0,12.120728
2016-09-02 02:00:00,9.0,14.318481
2016-09-02 03:00:00,13.0,17.176758
2016-09-02 04:00:00,15.0,18.212402
2016-09-02 05:00:00,14.0,19.853027
2016-09-02 06:00:00,18.0,19.278809
2016-09-02 07:00:00,12.0,21.490234
2016-09-02 08:00:00,14.0,18.615723
2016-09-02 09:00:00,13.0,19.586426
2016-09-02 10:00:00,17.0,21.975586
2016-09-02 11:00:00,19.0,21.777344
2016-09-02 12:00:00,16.0,18.591797
2016-09-02 13:00:00,8.0,23.000977
2016-09-02 14:00:00,12.0,22.283203
2016-09-02 15:00:00,11.0,18.256836
2016-09-02 16:00:00,7.0,19.979492
2016-09-02 17:00:00,14.0,21.052734
2016-09-02 18:00:00,12.0,23.342773
2016-09-02 19:00:00,3.0,26.576174
2016-09-02 20:00:00,5.0,25.065432
2016-09-02 21:00:00,8.0,27.560549
2016-09-02 22:00:00,11.0,26.193361
2016-09-02 23:00:00,12.0,27.246096
2016-09-03 00:00:00,7.0,27.697268
2016-09-03 01:00:00,10.0,29.310549
2016-09-03 02:00:00,9.0,31.388674
2016-09-03 03:00:00,12.0,28.285158
2016-09-03 04:00:00,7.0,28.654299
2016-09-03 05:00:00,8.0,29.515627
2016-09-03 06:00:00,13.0,28.832033
2016-09-03 07:00:00,13.0,29.02344
2016-09-03 08:00:00,12.0,28.285158
2016-09-03 09:00:00,14.0,27.92969
2016-09-03 10:00:00,13.0,27.86133
2016-09-03 11:00:00,15.0,25.625978
2016-09-03 12:00:00,10.0,25.038088
2016-09-03 13:00:00,16.0,25.126955
2016-09-03 14:00:00,13.0,23.21289
2016-09-03 15:00:00,21.0,24.087893
2016-09-03 16:00:00,27.0,24.51172
2016-09-03 17:00:00,31.0,26.070314
2016-09-03 18:00:00,27.0,26.521486
2016-09-03 19:00:00,26.0,24.997072
2016-09-03 20:00:00,28.0,24.333986
2016-09-03 21:00:00,32.0,23.759768
2016-09-03 22:00:00,39.0,23.069336
2016-09-03 23:00:00,40.0,23.985353
2016-09-04 00:00:00,44.0,25.694338
2016-09-04 01:00:00,49.0,22.65918
2016-09-04 02:00:00,54.0,26.001955
2016-09-04 03:00:00,56.0,22.611328
2016-09-04 04:00:00,64.0,21.435547
2016-09-04 05:00:00,74.0,19.15918
2016-09-04 06:00:00,106.0,18.291016
2016-09-04 07:00:00,117.0,19.84961
2016-09-04 08:00:00,130.0,22.631836
2016-09-04 09:00:00,134.0,23.821291
2016-09-04 10:00:00,143.0,26.001955
2016-09-04 11:00:00,148.0,26.91797
2016-09-04 12:00:00,146.0,29.283205
2016-09-04 13:00:00,122.0,30.390627
2016-09-04 14:00:00,84.0,30.363283
2016-09-04 15:00:00,57.0,27.957033
2016-09-04 16:00:00,57.0,25.790041
2016-09-04 17:00:00,35.0,21.811523
2016-09-04 18:00:00,28.0,19.504395
2016-09-04 19:00:00,32.0,19.10791
2016-09-04 20:00:00,36.0,21.052734
2016-09-04 21:00:00,44.0,21.756836
2016-09-04 22:00:00,108.0,28.285158
2016-09-04 23:00:00,48.0,28.052736
2016-09-05 00:00:00,28.0,43.580082
2016-09-05 01:00:00,29.0,47.07813
2016-09-05 02:00:00,29.0,47.851566
2016-09-05 03:00:00,29.0,38.5
2016-09-05 04:00:00,30.0,35.6875
2016-09-05 05:00:00,24.0,33.472656
2016-09-05 06:00:00,31.0,35.089844
2016-09-05 07:00:00,34.0,33.53418
2016-09-05 08:00:00,30.0,33.411133
2016-09-05 09:00:00,37.0,34.66797
2016-09-05 10:00:00,43.0,37.18164
2016-09-05 11:00:00,38.0,34.966797
2016-09-05 12:00:00,29.0,32.13672
2016-09-05 13:00:00,14.0,25.93164
2016-09-05 14:00:00,3.0,18.202759
2016-09-05 15:00:00,18.0,14.238892
2016-09-05 16:00:00,10.0,10.172852
2016-09-05 17:00:00,3.0,8.819335
2016-09-05 18:00:00,11.0,7.5976553
2016-09-05 19:00:00,18.0,6.9384756
2016-09-05 20:00:00,33.0,10.396973
2016-09-05 21:00:00,42.0,13.7126465
2016-09-05 22:00:00,42.0,17.11621
2016-09-05 23:00:00,43.0,19.779297
2016-09-06 00:00:00,41.0,24.02002
2016-09-06 01:00:00,48.0,23.466309
2016-09-06 02:00:00,28.0,23.615723
2016-09-06 03:00:00,22.0,22.881836
2016-09-06 04:00:00,15.0,21.312988
2016-09-06 05:00:00,16.0,19.72876
2016-09-06 06:00:00,15.0,19.14209
2016-09-06 07:00:00,18.0,19.284912
2016-09-06 08:00:00,18.0,18.904785
2016-09-06 09:00:00,22.0,19.139893
2016-09-06 10:00:00,23.0,19.533203
2016-09-06 11:00:00,23.0,20.273682
2016-09-06 12:00:00,13.0,14.243286
2016-09-06 13:00:00,13.0,10.810059
2016-09-06 14:00:00,35.0,8.696288
2016-09-06 15:00:00,3.0,6.9472647
2016-09-06 16:00:00,3.0,5.7695303
2016-09-06 17:00:00,16.0,5.3740225
2016-09-06 18:00:00,18.5625,6.1914053
2016-09-06 19:00:00,21.125,6.841796
2016-09-06 20:00:00,23.6875,9.377441
2016-09-06 21:00:00,26.25,11.855957
2016-09-06 22:00:00,28.8125,14.223511
2016-09-06 23:00:00,31.375,14.869507
2016-09-07 00:00:00,33.9375,15.705841
2016-09-07 01:00:00,36.5,17.536987
2016-09-07 02:00:00,39.0625,19.188232
2016-09-07 03:00:00,41.625,19.81665
2016-09-07 04:00:00,44.1875,20.198975
2016-09-07 05:00:00,46.75,20.467041
2016-09-07 06:00:00,49.3125,21.317383
2016-09-07 07:00:00,51.875,21.449219
2016-09-07 08:00:00,54.4375,23.980469
2016-09-07 09:00:00,57.0,24.103516
2016-09-07 10:00:00,65.0,27.689453
2016-09-07 11:00:00,57.0,26.634766
2016-09-07 12:00:00,60.0,24.99121
2016-09-07 13:00:00,58.333333333333336,23.132324
2016-09-07 14:00:00,56.66666666666666,21.756836
2016-09-07 15:00:00,55.0,20.987793
2016-09-07 16:00:00,47.0,19.603516
2016-09-07 17:00:00,40.0,19.763916
2016-09-07 18:00:00,33.0,20.77246
2016-09-07 19:00:00,26.0,21.387695
2016-09-07 20:00:00,16.0,11.253906
2016-09-07 21:00:00,20.0,5.716796
2016-09-07 22:00:00,19.0,2.9658194
2016-09-07 23:00:00,20.0,5.7695303
2016-09-08 00:00:00,22.0,23.064453
2016-09-08 01:00:00,23.0,26.433594
2016-09-08 02:00:00,23.0,27.371094
2016-09-08 03:00:00,25.0,27.804688
2016-09-08 04:00:00,21.0,27.060547
2016-09-08 05:00:00,21.0,25.882812
2016-09-08 06:00:00,22.0,26.28125
2016-09-08 07:00:00,20.0,27.195312
2016-09-08 08:00:00,24.0,26.94336
2016-09-08 09:00:00,25.0,29.55664
2016-09-08 10:00:00,19.0,28.308594
2016-09-08 11:00:00,20.0,23.547852
2016-09-08 12:00:00,16.0,18.012207
2016-09-08 13:00:00,11.0,14.902344
2016-09-08 14:00:00,15.0,10.273437
2016-09-08 15:00:00,6.0,7.390624
2016-09-08 16:00:00,8.0,5.5976553
2016-09-08 17:00:00,14.0,5.890624
2016-09-08 18:00:00,14.0,6.2421865
2016-09-08 19:00:00,20.0,7.6953115
2016-09-08 20:00:00,26.0,8.93164
2016-09-08 21:00:00,31.0,11.468749
2016-09-08 22:00:00,34.0,13.15625
2016-09-08 23:00:00,36.0,15.666992
2016-09-09 00:00:00,33.0,18.909424
2016-09-09 01:00:00,46.0,19.677551
2016-09-09 02:00:00,29.0,21.86621
2016-09-09 03:00:00,24.0,19.322144
2016-09-09 04:00:00,21.0,16.44629
2016-09-09 05:00:00,22.0,13.308594
2016-09-09 06:00:00,21.0,12.845703
2016-09-09 07:00:00,25.0,11.55664
2016-09-09 08:00:00,20.0,11.240233
2016-09-09 09:00:00,25.0,10.326171
2016-09-09 10:00:00,25.0,9.429687
2016-09-09 11:00:00,17.0,7.449218
2016-09-09 12:00:00,11.0,8.152343
2016-09-09 13:00:00,8.0,7.1796865
2016-09-09 14:00:00,9.0,6.6640615
2016-09-09 15:00:00,9.0,6.1132803
2016-09-09 16:00:00,9.0,6.699218
2016-09-09 17:00:00,11.0,6.359374
2016-09-09 18:00:00,10.0,7.249999
2016-09-09 19:00:00,10.0,7.765624
2016-09-09 20:00:00,17.0,7.906249
2016-09-09 21:00:00,22.0,8.527343
2016-09-09 22:00:00,27.0,10.33203
2016-09-09 23:00:00,27.0,9.423827
2016-09-10 00:00:00,22.0,12.183594
2016-09-10 01:00:00,25.0,11.164062
2016-09-10 02:00:00,18.0,10.671874
2016-09-10 03:00:00,15.0,9.30078
2016-09-10 04:00:00,12.0,8.45703
2016-09-10 05:00:00,14.0,7.027343
2016-09-10 06:00:00,17.0,6.230468
2016-09-10 07:00:00,13.0,5.703124
2016-09-10 08:00:00,9.0,5.2109365
2016-09-10 09:00:00,9.0,4.8828115
2016-09-10 10:00:00,11.0,5.152343
2016-09-10 11:00:00,8.0,5.3515615
2016-09-10 12:00:00,10.0,5.281249
2016-09-10 13:00:00,8.0,6.1953115
2016-09-10 14:00:00,7.0,5.4570303
2016-09-10 15:00:00,8.0,6.8046865
2016-09-10 16:00:00,10.0,6.558593
2016-09-10 17:00:00,13.0,5.996093
2016-09-10 18:00:00,18.0,6.746093
2016-09-10 19:00:00,20.0,6.7695303
2016-09-10 20:00:00,20.0,7.5664053
2016-09-10 21:00:00,21.0,9.992187
2016-09-10 22:00:00,21.0,13.941406
2016-09-10 23:00:00,26.0,18.274414
2016-09-11 00:00:00,54.0,28.372559
2016-09-11 01:00:00,98.0,32.97461
2016-09-11 02:00:00,139.0,36.851562
2016-09-11 03:00:00,75.0,32.78418
2016-09-11 04:00:00,19.0,19.976562
2016-09-11 05:00:00,17.0,18.663086
2016-09-11 06:00:00,27.0,18.11621
2016-09-11 07:00:00,32.0,19.53711
2016-09-11 08:00:00,31.0,22.41919
2016-09-11 09:00:00,31.0,20.750488
2016-09-11 10:00:00,23.0,20.108398
2016-09-11 11:00:00,20.0,20.19873
2016-09-11 12:00:00,20.0,18.213867
2016-09-11 13:00:00,21.0,15.914062
2016-09-11 14:00:00,19.0,17.286133
2016-09-11 15:00:00,23.0,17.793945
2016-09-11 16:00:00,24.0,17.759766
2016-09-11 17:00:00,27.0,14.610351
2016-09-11 18:00:00,28.0,17.764648
2016-09-11 19:00:00,23.0,20.132812
